Timestamp,Length,Protocol
1734275161.664859,60,STP
1734275163.668752,60,STP
1734275165.670308,60,STP
1734275167.672284,60,STP
1734275169.676278,60,STP
1734275171.676083,60,STP
1734275173.680052,60,STP
1734275175.681491,60,STP
1734275177.68256,60,STP
1734275179.686932,60,STP
1734275181.692434,60,STP
1734275183.694124,60,STP
1734275185.695695,60,STP
1734275187.701201,60,STP
1734275189.708809,60,STP
1734275191.713268,60,STP
1734275193.716718,60,STP
1734275195.717352,60,STP
1734275197.71929,60,STP
1734275199.719123,60,STP
1734275201.730552,60,STP
1734275203.73378,60,STP
1734275205.735489,60,STP
1734275207.736479,60,STP
1734275209.740476,60,STP
1734275211.741921,60,STP
1734275213.743321,60,STP
1734275215.742631,60,STP
1734275217.745108,60,STP
1734275219.750075,60,STP
1734275221.749087,60,STP
1734275223.755014,60,STP
1734275225.75612,60,STP
1734275227.756824,60,STP
1734275229.761906,60,STP
1734275231.761373,60,STP
1734275233.76145,60,STP
1734275235.766193,60,STP
1734275237.766331,60,STP
1734275239.768621,60,STP
1734275241.772791,60,STP
1734275243.773862,60,STP
1734275245.776925,60,STP
1734275247.778913,60,STP
1734275249.782954,60,STP
1734275251.781218,60,STP
1734275253.783685,60,STP
1734275255.814502,60,STP
1734275257.820757,60,STP
1734275259.819178,60,STP
1734275261.821141,60,STP
1734275263.830849,60,STP
1734275265.823923,60,STP
1734275267.828888,60,STP
1734275269.843064,60,STP
1734275271.842017,60,STP
1734275273.85491,60,STP
1734275275.848643,60,STP
1734275277.935853,60,STP
1734275279.939351,60,STP
1734275281.98212,60,STP
1734275284.260913,60,STP
1734275286.270567,60,STP
1734275288.270776,60,STP
1734275291.285043,60,STP
1734275293.269817,60,STP
1734275295.269924,60,STP
1734275297.281198,60,STP
1734275299.285088,60,STP
1734275301.290889,60,STP
1734275303.29343,60,STP
1734275305.298419,60,STP
1734275307.299564,60,STP
1734275309.306323,60,STP
1734275311.312987,60,STP
1734275313.325153,60,STP
1734275315.323598,60,STP
1734275317.331361,60,STP
1734275319.330104,60,STP
1734275321.330065,60,STP
1734275323.328954,60,STP
1734275325.328324,60,STP
1734275327.33283,60,STP
1734275329.334521,60,STP
1734275331.346037,60,STP
1734275333.344443,60,STP
1734275335.346893,60,STP
1734275337.350213,60,STP
1734275339.353711,60,STP
1734275341.359822,60,STP
1734275343.376421,60,STP
1734275345.37817,60,STP
1734275347.379,60,STP
1734275349.416534,60,STP
1734275351.423224,60,STP
1734275353.416046,60,STP
1734275355.417073,60,STP
1734275357.416202,60,STP
1734275359.423598,60,STP
1734275361.425165,60,STP
1734275363.426911,60,STP
1734275365.443136,60,STP
1734275367.443145,60,STP
1734275369.448097,60,STP
1734275371.446173,60,STP
1734275373.448816,60,STP
1734275375.45304,60,STP
1734275377.454,60,STP
1734275379.456703,60,STP
1734275381.464441,60,STP
1734275383.460692,60,STP
1734275385.462263,60,STP
1734275387.464374,60,STP
1734275389.473756,60,STP
1734275391.476207,60,STP
1734275393.483893,60,STP
1734275395.48379,60,STP
1734275397.484082,60,STP
1734275399.486735,60,STP
1734275401.494011,60,STP
1734275403.491619,60,STP
1734275405.494896,60,STP
1734275407.496176,60,STP
1734275409.498445,60,STP
1734275411.497553,60,STP
1734275413.512399,60,STP
1734275415.50831,60,STP
1734275417.514411,60,STP
1734275419.520689,60,STP
1734275421.51994,60,STP
1734275423.518053,60,STP
1734275425.522668,60,STP
1734275427.529455,60,STP
1734275429.532835,60,STP
1734275431.534724,60,STP
1734275433.53669,60,STP
1734275435.542072,60,STP
1734275437.553545,60,STP
1734275439.547369,60,STP
1734275441.550131,60,STP
1734275443.552825,60,STP
1734275445.562401,60,STP
1734275447.570399,60,STP
1734275449.57223,60,STP
1734275451.576295,60,STP
1734275453.578095,60,STP
1734275455.579087,60,STP
1734275457.583012,60,STP
1734275459.586072,60,STP
1734275461.58562,60,STP
1734275463.587345,60,STP
1734275465.593804,60,STP
1734275467.593176,60,STP
1734275469.594171,60,STP
1734275471.595944,60,STP
1734275473.599269,60,STP
1734275475.602647,60,STP
1734275477.628338,60,STP
1734275479.633727,60,STP
1734275481.638164,60,STP
1734275483.638666,60,STP
1734275485.64296,60,STP
1734275487.64062,60,STP
1734275489.64694,60,STP
1734275491.644004,60,STP
1734275493.646397,60,STP
1734275495.647896,60,STP
1734275497.650241,60,STP
1734275499.656203,60,STP
1734275501.66415,60,STP
1734275503.664372,60,STP
1734275505.665273,60,STP
1734275507.67163,60,STP
1734275509.672742,60,STP
1734275511.674935,60,STP
1734275513.674367,60,STP
1734275515.676129,60,STP
1734275517.678053,60,STP
1734275519.68341,60,STP
1734275521.693671,60,STP
1734275523.690453,60,STP
1734275525.694183,60,STP
1734275527.695452,60,STP
1734275529.699885,60,STP
1734275531.700599,60,STP
1734275533.702266,60,STP
1734275535.705047,60,STP
1734275537.707305,60,STP
1734275539.709672,60,STP
1734275541.711685,60,STP
1734275543.71719,60,STP
1734275545.714046,60,STP
1734275547.715229,60,STP
1734275549.718961,60,STP
1734275551.724272,60,STP
1734275553.724387,60,STP
1734275555.727197,60,STP
1734275557.73711,60,STP
1734275559.732617,60,STP
1734275561.735594,60,STP
1734275563.736674,60,STP
1734275565.737631,60,STP
1734275567.742231,60,STP
1734275569.742909,60,STP
1734275571.745545,60,STP
1734275573.747182,60,STP
1734275575.750686,60,STP
1734275577.753203,60,STP
1734275579.759431,60,STP
1734275581.761095,60,STP
1734275583.76337,60,STP
1734275585.769753,60,STP
1734275587.770978,60,STP
1734275589.773814,60,STP
1734275591.772266,60,STP
1734275593.778295,60,STP
1734275595.779957,60,STP
1734275597.781563,60,STP
1734275599.785871,60,STP
1734275601.787358,60,STP
1734275603.788368,60,STP
1734275605.790645,60,STP
1734275607.828501,60,STP
1734275609.830073,60,STP
1734275611.830926,60,STP
1734275613.836243,60,STP
1734275615.838375,60,STP
1734275617.847816,60,STP
1734275619.846783,60,STP
1734275621.848541,60,STP
1734275623.858631,60,STP
1734275625.852407,60,STP
1734275627.869122,60,STP
1734275629.871898,60,STP
1734275631.883505,60,STP
1734275633.883616,60,STP
1734275635.883952,60,STP
1734275637.887125,60,STP
1734275639.902448,60,STP
1734275641.900029,60,STP
1734275643.898935,60,STP
1734275645.901933,60,STP
1734275647.903059,60,STP
1734275649.911613,60,STP
1734275651.910277,60,STP
1734275653.911978,60,STP
1734275655.914431,60,STP
1734275657.924718,60,STP
1734275659.940317,60,STP
1734275661.935775,60,STP
1734275663.935403,60,STP
1734275665.941189,60,STP
1734275667.941405,60,STP
1734275669.947594,60,STP
1734275671.94676,60,STP
1734275673.952038,60,STP
1734275675.960409,60,STP
1734275677.966196,60,STP
1734275679.968681,60,STP
1734275681.964105,60,STP
1734275683.97452,60,STP
1734275685.972882,60,STP
1734275687.977002,60,STP
1734275689.980958,60,STP
1734275691.981383,60,STP
1734275693.98193,60,STP
1734275695.98908,60,STP
1734275697.989197,60,STP
1734275699.997172,60,STP
1734275702.007892,60,STP
1734275703.999309,60,STP
1734275706.00257,60,STP
1734275708.010626,60,STP
1734275710.012275,60,STP
1734275712.030165,60,STP
1734275714.041768,60,STP
1734275716.041073,60,STP
1734275718.040233,60,STP
1734275720.04878,60,STP
1734275722.048045,60,STP
1734275724.048939,60,STP
1734275726.055447,60,STP
1734275728.058556,60,STP
1734275730.059833,60,STP
1734275732.059416,60,STP
1734275734.065973,60,STP
1734275736.062835,60,STP
1734275738.069976,60,STP
1734275740.086206,60,STP
1734275742.08908,60,STP
1734275744.090265,60,STP
1734275746.09124,60,STP
1734275748.092567,60,STP
1734275750.098384,60,STP
1734275752.101621,60,STP
1734275754.105795,60,STP
1734275756.106885,60,STP
1734275758.110495,60,STP
1734275760.114102,60,STP
1734275762.112315,60,STP
1734275764.115237,60,STP
1734275766.127771,60,STP
1734275768.119816,60,STP
1734275770.125454,60,STP
1734275772.128784,60,STP
1734275774.131543,60,STP
1734275776.135339,60,STP
1734275778.139433,60,STP
1734275780.139046,60,STP
1734275782.138011,60,STP
1734275784.142146,60,STP
1734275786.142637,60,STP
1734275788.149872,60,STP
1734275790.148555,60,STP
1734275792.155071,60,STP
1734275794.151715,60,STP
1734275796.152623,60,STP
1734275798.164702,60,STP
1734275800.158516,60,STP
1734275802.16053,60,STP
1734275804.162519,60,STP
1734275806.17313,60,STP
1734275808.183743,60,STP
1734275810.171604,60,STP
1734275812.18377,60,STP
1734275814.179265,60,STP
1734275816.181979,60,STP
1734275818.184149,60,STP
1734275820.192135,60,STP
1734275822.195858,60,STP
1734275824.194912,60,STP
1734275826.197298,60,STP
1734275828.204963,60,STP
1734275830.245188,60,STP
1734275832.26951,60,STP
1734275833.878423,70,ICMPV6
1734275834.273066,60,STP
1734275836.280047,60,STP
1734275838.282539,60,STP
1734275840.282275,60,STP
1734275842.292576,60,STP
1734275844.296864,60,STP
1734275846.30076,60,STP
1734275848.304266,60,STP
1734275850.306128,60,STP
1734275852.313541,60,STP
1734275854.310262,60,STP
1734275856.312157,60,STP
1734275858.315034,60,STP
1734275860.315961,60,STP
1734275862.32269,60,STP
1734275864.323041,60,STP
1734275866.324154,60,STP
1734275868.33193,60,STP
1734275870.331173,60,STP
1734275872.331962,60,STP
1734275874.334101,60,STP
1734275876.33413,60,STP
1734275878.339041,60,STP
1734275880.338422,60,STP
1734275882.346211,60,STP
1734275884.345557,60,STP
1734275886.347048,60,STP
1734275888.351565,60,STP
1734275890.352528,60,STP
1734275892.355247,60,STP
1734275894.364333,60,STP
1734275896.360774,60,STP
1734275898.362182,60,STP
1734275899.411867,70,ICMPV6
1734275900.365722,60,STP
1734275902.366001,60,STP
1734275904.368578,60,STP
1734275906.370613,60,STP
1734275908.373263,60,STP
1734275910.375541,60,STP
1734275912.376563,60,STP
1734275914.378715,60,STP
1734275915.776998,70,ICMPV6
1734275915.803414,70,ICMPV6
1734275916.383708,60,STP
1734275918.393303,60,STP
1734275920.395282,60,STP
1734275922.393687,60,STP
1734275924.393723,60,STP
1734275926.396741,60,STP
1734275928.401617,60,STP
1734275930.401497,60,STP
1734275932.403846,60,STP
1734275934.408153,60,STP
1734275936.410548,60,STP
1734275938.413134,60,STP
1734275940.414383,60,STP
1734275942.41691,60,STP
1734275944.418888,60,STP
1734275946.423968,60,STP
1734275948.424863,60,STP
1734275950.426477,60,STP
1734275952.434669,60,STP
1734275954.441679,60,STP
1734275956.444188,60,STP
1734275958.444337,60,STP
1734275960.482862,60,STP
1734275962.492972,60,STP
1734275964.487868,60,STP
1734275966.491233,60,STP
1734275968.494654,60,STP
1734275970.494751,60,STP
1734275972.521351,60,STP
1734275974.496538,60,STP
1734275976.498625,60,STP
1734275978.501833,60,STP
1734275980.51901,60,STP
1734275982.520912,60,STP
1734275984.550614,60,STP
1734275986.535384,60,STP
1734275988.529357,60,STP
1734275990.545159,60,STP
1734275992.571039,60,STP
1734275994.551761,60,STP
1734275996.553935,60,STP
1734275998.554237,60,STP
1734276000.57393,60,STP
1734276002.57073,60,STP
1734276004.570471,60,STP
1734276006.572643,60,STP
1734276008.575085,60,STP
1734276010.57667,60,STP
1734276012.57835,60,STP
1734276014.580213,60,STP
1734276016.582969,60,STP
1734276018.583136,60,STP
1734276020.597918,60,STP
1734276022.586552,60,STP
1734276024.591248,60,STP
1734276026.592817,60,STP
1734276028.594387,60,STP
1734276030.602454,60,STP
1734276032.600291,60,STP
1734276034.604663,60,STP
1734276036.605208,60,STP
1734276038.609776,60,STP
1734276040.612225,60,STP
1734276042.611607,60,STP
1734276044.615169,60,STP
1734276046.623341,60,STP
1734276046.858899,70,ICMPV6
1734276046.858899,70,ICMPV6
1734276048.623651,60,STP
1734276050.64451,60,STP
1734276052.646363,60,STP
1734276054.649885,60,STP
1734276056.651371,60,STP
1734276058.649386,60,STP
1734276060.651383,60,STP
1734276062.652911,60,STP
1734276064.657471,60,STP
1734276066.655002,60,STP
1734276068.660446,60,STP
1734276070.660948,60,STP
1734276072.666858,60,STP
1734276074.674659,60,STP
1734276076.679335,60,STP
1734276078.67794,60,STP
1734276080.677445,60,STP
1734276082.681385,60,STP
1734276084.683512,60,STP
1734276086.688206,60,STP
1734276088.692489,60,STP
1734276090.698763,60,STP
1734276092.698704,60,STP
1734276094.700985,60,STP
1734276096.701779,60,STP
1734276098.703207,60,STP
1734276100.708063,60,STP
1734276102.707211,60,STP
1734276104.714699,60,STP
1734276106.716807,60,STP
1734276108.718544,60,STP
1734276110.720701,60,STP
1734276112.724266,60,STP
1734276114.725431,60,STP
1734276116.727314,60,STP
1734276118.735757,60,STP
1734276120.733868,60,STP
1734276122.735569,60,STP
1734276124.737766,60,STP
1734276126.740037,60,STP
1734276128.743174,60,STP
1734276130.753822,60,STP
1734276132.754546,60,STP
1734276134.756343,60,STP
1734276136.758567,60,STP
1734276138.759888,60,STP
1734276140.762236,60,STP
1734276142.76154,60,STP
1734276144.764284,60,STP
1734276146.777747,60,STP
1734276148.780809,60,STP
1734276150.782767,60,STP
1734276152.784702,60,STP
1734276154.787072,60,STP
1734276156.78562,60,STP
1734276158.78916,60,STP
1734276160.790754,60,STP
1734276162.792198,60,STP
1734276164.794471,60,STP
1734276166.79734,60,STP
1734276168.800903,60,STP
1734276170.801996,60,STP
1734276172.813647,60,STP
1734276174.819063,60,STP
1734276176.821303,60,STP
1734276177.891746,70,ICMPV6
1734276177.931045,70,ICMPV6
1734276177.949398,70,ICMPV6
1734276178.823002,60,STP
1734276180.825085,60,STP
1734276182.826691,60,STP
1734276184.829747,60,STP
1734276186.832532,60,STP
1734276188.833461,60,STP
1734276190.83389,60,STP
1734276192.836785,60,STP
1734276194.843996,60,STP
1734276196.847028,60,STP
1734276198.850538,60,STP
1734276200.849788,60,STP
1734276202.859259,60,STP
1734276204.863958,60,STP
1734276206.860605,60,STP
1734276208.864081,60,STP
1734276210.863961,60,STP
1734276212.867432,60,STP
1734276214.868123,60,STP
1734276216.872283,60,STP
1734276218.873998,60,STP
1734276220.880635,60,STP
1734276222.900296,60,STP
1734276224.890183,60,STP
1734276226.891353,60,STP
1734276228.892588,60,STP
1734276230.89416,60,STP
1734276232.896822,60,STP
1734276234.898021,60,STP
1734276236.900036,60,STP
1734276238.902676,60,STP
1734276240.904941,60,STP
1734276242.907592,60,STP
1734276244.910218,60,STP
1734276246.919944,60,STP
1734276248.920246,60,STP
1734276250.921769,60,STP
1734276252.923165,60,STP
1734276254.925591,60,STP
1734276256.92682,60,STP
1734276258.927263,60,STP
1734276260.929795,60,STP
1734276262.934418,60,STP
1734276264.935797,60,STP
1734276266.937168,60,STP
1734276268.937898,60,STP
1734276270.940488,60,STP
1734276272.942676,60,STP
1734276274.944703,60,STP
1734276276.947383,60,STP
1734276278.950732,60,STP
1734276280.953252,60,STP
1734276282.954606,60,STP
1734276284.961242,60,STP
1734276286.97245,60,STP
1734276288.973475,60,STP
1734276290.975448,60,STP
1734276292.977331,60,STP
1734276294.978409,60,STP
1734276296.979744,60,STP
1734276298.981164,60,STP
1734276300.981219,60,STP
1734276302.985443,60,STP
1734276304.987871,60,STP
1734276306.99162,60,STP
1734276308.993233,60,STP
1734276310.996921,60,STP
1734276313.004512,60,STP
1734276315.007653,60,STP
1734276317.008738,60,STP
1734276319.011485,60,STP
1734276321.013215,60,STP
1734276323.016796,60,STP
1734276325.018455,60,STP
1734276327.021025,60,STP
1734276329.02279,60,STP
1734276331.026607,60,STP
1734276333.026621,60,STP
1734276335.031764,60,STP
1734276337.03609,60,STP
1734276339.035465,60,STP
1734276341.048804,60,STP
1734276343.049084,60,STP
1734276345.049598,60,STP
1734276347.052046,60,STP
1734276349.052598,60,STP
1734276351.05588,60,STP
1734276353.06311,60,STP
1734276355.062163,60,STP
1734276357.063571,60,STP
1734276359.064608,60,STP
1734276361.067426,60,STP
1734276363.068684,60,STP
1734276365.073065,60,STP
1734276367.074355,60,STP
1734276369.080161,60,STP
1734276371.084453,60,STP
1734276373.085814,60,STP
1734276375.08725,60,STP
1734276377.091335,60,STP
1734276379.096188,60,STP
1734276381.097949,60,STP
1734276383.100783,60,STP
1734276385.10267,60,STP
1734276387.106655,60,STP
1734276389.114766,60,STP
1734276391.116152,60,STP
1734276393.119731,60,STP
1734276395.15469,60,STP
1734276397.168233,60,STP
1734276399.170894,60,STP
1734276401.173048,60,STP
1734276403.174578,60,STP
1734276405.174862,60,STP
1734276407.175537,60,STP
1734276409.176911,60,STP
1734276411.178501,60,STP
1734276413.180079,60,STP
1734276415.18191,60,STP
1734276417.185505,60,STP
1734276419.252893,60,STP
1734276421.255008,60,STP
1734276423.257184,60,STP
1734276425.260112,60,STP
1734276427.260413,60,STP
1734276429.262144,60,STP
1734276431.265406,60,STP
1734276433.270574,60,STP
1734276435.272008,60,STP
1734276437.27432,60,STP
1734276439.284484,60,STP
1734276441.284357,60,STP
1734276443.286133,60,STP
1734276445.289074,60,STP
1734276447.290391,60,STP
1734276449.394528,60,STP
1734276451.399234,60,STP
1734276454.353689,60,STP
1734276456.260553,60,STP
1734276458.261854,60,STP
1734276460.276437,60,STP
1734276462.271696,60,STP
1734276464.274801,60,STP
1734276466.277736,60,STP
1734276468.277801,60,STP
1734276470.285726,60,STP
1734276472.286851,60,STP
1734276474.28735,60,STP
1734276476.297813,60,STP
1734276478.294582,60,STP
1734276480.296481,60,STP
1734276482.298083,60,STP
1734276484.300709,60,STP
1734276486.301139,60,STP
1734276488.311168,60,STP
1734276490.323215,60,STP
1734276492.322263,60,STP
1734276494.326866,60,STP
1734276496.328401,60,STP
1734276498.329928,60,STP
1734276500.330682,60,STP
1734276502.338015,60,STP
1734276504.338533,60,STP
1734276506.351346,60,STP
1734276508.351314,60,STP
1734276510.353544,60,STP
1734276512.354595,60,STP
1734276514.35654,60,STP
1734276516.359359,60,STP
1734276518.361041,60,STP
1734276520.366976,60,STP
1734276522.36854,60,STP
1734276524.370318,60,STP
1734276526.370147,60,STP
1734276528.371267,60,STP
1734276530.385369,60,STP
1734276532.374583,60,STP
1734276534.383824,60,STP
1734276536.37937,60,STP
1734276538.380893,60,STP
1734276540.382145,60,STP
1734276542.388124,60,STP
1734276544.39258,60,STP
1734276546.409528,60,STP
1734276548.428278,60,STP
1734276550.427157,60,STP
1734276552.427341,60,STP
1734276554.432861,60,STP
1734276556.435919,60,STP
1734276558.434483,60,STP
1734276560.441062,60,STP
1734276562.438272,60,STP
1734276564.453867,60,STP
1734276566.446016,60,STP
1734276568.448145,60,STP
1734276570.481025,60,STP
1734276572.483572,60,STP
1734276574.485216,60,STP
1734276576.493973,60,STP
1734276578.496013,60,STP
1734276580.499388,60,STP
1734276582.500883,60,STP
1734276584.511624,60,STP
1734276586.502736,60,STP
1734276588.506779,60,STP
1734276590.507585,60,STP
1734276592.508826,60,STP
1734276594.514737,60,STP
1734276596.512844,60,STP
1734276598.515354,60,STP
1734276600.517264,60,STP
1734276602.518297,60,STP
1734276604.521032,60,STP
1734276606.524359,60,STP
1734276608.526312,60,STP
1734276610.539019,60,STP
1734276612.556342,60,STP
1734276614.565332,60,STP
1734276616.568459,60,STP
1734276618.572593,60,STP
1734276620.570982,60,STP
1734276622.572368,60,STP
1734276624.574585,60,STP
1734276626.57475,60,STP
1734276628.583512,60,STP
1734276630.585204,60,STP
1734276632.584601,60,STP
1734276634.598679,60,STP
1734276636.59684,60,STP
1734276638.603269,60,STP
1734276640.605099,60,STP
1734276642.606934,60,STP
1734276644.613733,60,STP
1734276646.612025,60,STP
1734276648.619546,60,STP
1734276650.623434,60,STP
1734276652.631739,60,STP
1734276654.624235,60,STP
1734276656.630087,60,STP
1734276658.635557,60,STP
1734276660.632635,60,STP
1734276662.636609,60,STP
1734276664.64485,60,STP
1734276666.647515,60,STP
1734276668.657343,60,STP
1734276670.662898,60,STP
1734276672.667805,60,STP
1734276674.667476,60,STP
1734276676.677555,60,STP
1734276678.677788,60,STP
1734276680.67794,60,STP
1734276682.688198,60,STP
1734276684.698674,60,STP
1734276686.70155,60,STP
1734276688.707551,60,STP
1734276690.705052,60,STP
1734276692.721051,60,STP
1734276694.723337,60,STP
1734276696.743225,60,STP
1734276698.739717,60,STP
1734276700.745413,60,STP
1734276702.763675,60,STP
1734276704.752333,60,STP
1734276706.757135,60,STP
1734276708.756236,60,STP
1734276710.771143,60,STP
1734276712.772036,60,STP
1734276714.806626,60,STP
1734276716.808921,60,STP
1734276718.810188,60,STP
1734276720.812516,60,STP
1734276722.822398,60,STP
1734276724.817372,60,STP
1734276726.819209,60,STP
1734276728.827511,60,STP
1734276730.828985,60,STP
1734276732.828487,60,STP
1734276734.832849,60,STP
1734276736.836271,60,STP
1734276738.885882,60,STP
1734276740.932483,60,STP
1734276742.911397,60,STP
1734276744.909073,60,STP
1734276746.907078,60,STP
1734276748.911931,60,STP
1734276750.910535,60,STP
1734276752.915133,60,STP
1734276754.917012,60,STP
1734276756.917345,60,STP
1734276758.920648,60,STP
1734276760.919693,60,STP
1734276762.922191,60,STP
1734276764.924324,60,STP
1734276766.925468,60,STP
1734276768.92705,60,STP
1734276770.932526,60,STP
1734276772.955453,60,STP
1734276774.935514,60,STP
1734276776.944189,60,STP
1734276778.942957,60,STP
1734276780.943276,60,STP
1734276782.945013,60,STP
1734276784.972262,60,STP
1734276786.973592,60,STP
1734276788.980549,60,STP
1734276790.990243,60,STP
1734276792.990352,60,STP
1734276794.991882,60,STP
1734276796.998273,60,STP
1734276799.00982,60,STP
1734276801.011031,60,STP
1734276803.086155,60,STP
1734276805.019283,60,STP
1734276807.024039,60,STP
1734276809.032436,60,STP
1734276811.03305,60,STP
1734276813.036248,60,STP
1734276815.037019,60,STP
1734276817.040387,60,STP
1734276819.040174,60,STP
1734276821.044568,60,STP
1734276823.044574,60,STP
1734276825.046932,60,STP
1734276827.050111,60,STP
1734276829.052403,60,STP
1734276831.05543,60,STP
1734276833.058657,60,STP
1734276835.064327,60,STP
1734276837.062587,60,STP
1734276839.064399,60,STP
1734276841.065619,60,STP
1734276843.089996,60,STP
1734276845.0817,60,STP
1734276847.084455,60,STP
1734276849.085686,60,STP
1734276851.087551,60,STP
1734276853.091497,60,STP
1734276855.100891,60,STP
1734276857.101141,60,STP
1734276859.103244,60,STP
1734276861.108381,60,STP
1734276863.108069,60,STP
1734276865.126881,60,STP
1734276867.152784,60,STP
1734276869.178959,60,STP
1734276871.173431,60,STP
1734276873.171618,60,STP
1734276875.173542,60,STP
1734276877.17781,60,STP
1734276879.180576,60,STP
1734276881.182293,60,STP
1734276883.189549,60,STP
1734276885.188814,60,STP
1734276887.193373,60,STP
1734276889.193912,60,STP
1734276891.197055,60,STP
1734276893.201447,60,STP
1734276895.206315,60,STP
1734276897.20964,60,STP
1734276899.209345,60,STP
1734276901.213743,60,STP
1734276903.213616,60,STP
1734276905.216428,60,STP
1734276907.217786,60,STP
1734276909.227153,60,STP
1734276911.231317,60,STP
1734276913.235884,60,STP
1734276915.23488,60,STP
1734276917.240139,60,STP
1734276919.242438,60,STP
1734276921.24431,60,STP
1734276923.246535,60,STP
1734276925.247793,60,STP
1734276927.249217,60,STP
1734276929.257528,60,STP
1734276931.25836,60,STP
1734276933.261373,60,STP
1734276935.264721,60,STP
1734276937.270116,60,STP
1734276939.271094,60,STP
1734276941.269208,60,STP
1734276943.270922,60,STP
1734276945.271353,60,STP
1734276947.273594,60,STP
1734276949.280184,60,STP
1734276951.280124,60,STP
1734276953.282217,60,STP
1734276955.286256,60,STP
1734276957.290493,60,STP
1734276959.294407,60,STP
1734276961.292378,60,STP
1734276963.294929,60,STP
1734276965.296586,60,STP
1734276967.299955,60,STP
1734276969.304317,60,STP
1734276971.311474,60,STP
1734276973.313352,60,STP
1734276975.314413,60,STP
1734276977.319587,60,STP
1734276979.327464,60,STP
1734276981.340284,60,STP
1734276983.335175,60,STP
1734276985.346783,60,STP
1734276987.348153,60,STP
1734276989.35301,60,STP
1734276991.371207,60,STP
1734276993.369379,60,STP
