Timestamp,Length,Protocol
1734275116.683867,66,TCP
1734275116.685895,2962,DATA
1734275116.685953,66,TCP
1734275116.686842,2962,DATA
1734275116.687709,2962,DATA
1734275116.687705,66,TCP
1734275116.687752,66,TCP
1734275116.687753,66,TCP
1734275116.688746,2962,DATA
1734275116.688808,66,TCP
1734275116.688809,66,TCP
1734275116.68981,2962,DATA
1734275116.689818,66,TCP
1734275116.689818,66,TCP
1734275116.690791,2962,DATA
1734275116.690798,66,TCP
1734275116.691271,2962,DATA
1734275116.69286,2962,DATA
1734275116.692754,66,TCP
1734275116.693204,2962,DATA
1734275116.694285,2962,DATA
1734275116.694815,2962,DATA
1734275116.695315,2962,DATA
1734275116.696215,2962,DATA
1734275116.696149,66,TCP
1734275116.696151,66,TCP
1734275116.696152,66,TCP
1734275116.697328,1514,DATA
1734275116.697332,2962,DATA
1734275116.69736,66,TCP
1734275116.698141,2962,DATA
1734275116.699278,2962,DATA
1734275116.699421,66,TCP
1734275116.699422,66,TCP
1734275116.700024,2962,DATA
1734275116.701109,2962,DATA
1734275116.701208,66,TCP
1734275116.701445,2962,DATA
1734275116.704787,2962,DATA
1734275116.704854,66,TCP
1734275116.704855,66,TCP
1734275116.706955,2962,DATA
1734275116.70702,66,TCP
1734275116.707021,66,TCP
1734275116.708706,2962,DATA
1734275116.708717,66,TCP
1734275116.708887,66,TCP
1734275116.708888,66,TCP
1734275116.709925,2962,DATA
1734275116.710846,2962,DATA
1734275116.711623,2962,DATA
1734275116.711685,66,TCP
1734275116.712765,2962,DATA
1734275116.712837,66,TCP
1734275116.713501,2962,DATA
1734275116.715206,2962,DATA
1734275116.715274,66,TCP
1734275116.717126,2962,DATA
1734275116.717189,66,TCP
1734275116.71719,66,TCP
1734275116.719403,2962,DATA
1734275116.721259,2962,DATA
1734275116.721324,66,TCP
1734275116.721325,66,TCP
1734275116.721326,66,TCP
1734275116.722318,2962,DATA
1734275116.722384,66,TCP
1734275116.722384,66,TCP
1734275116.723368,2962,DATA
1734275116.724174,2962,DATA
1734275116.724184,66,TCP
1734275116.724262,66,TCP
1734275116.725573,2962,DATA
1734275116.725643,66,TCP
1734275116.725643,66,TCP
1734275116.727708,1514,DATA
1734275116.727716,2962,DATA
1734275116.727831,66,TCP
1734275116.727831,66,TCP
1734275116.727939,66,TCP
1734275116.72794,66,TCP
1734275116.728693,2962,DATA
1734275116.73051,2962,DATA
1734275116.730514,66,TCP
1734275116.730515,66,TCP
1734275116.730916,2962,DATA
1734275116.731547,2962,DATA
1734275116.732158,2962,DATA
1734275116.732479,66,TCP
1734275116.732924,2962,DATA
1734275116.733553,2962,DATA
1734275116.734006,2962,DATA
1734275116.734723,2962,DATA
1734275116.735433,2962,DATA
1734275116.736141,2962,DATA
1734275116.736444,66,TCP
1734275116.736473,2962,DATA
1734275116.737432,2962,DATA
1734275116.737479,66,TCP
1734275116.737875,2962,DATA
1734275116.738634,2962,DATA
1734275116.739006,2962,DATA
1734275116.739558,66,TCP
1734275116.739593,2962,DATA
1734275116.740223,2962,DATA
1734275116.741416,2962,DATA
1734275116.7414,66,TCP
1734275116.741929,1514,DATA
1734275116.742318,2962,DATA
1734275116.74266,2962,DATA
1734275116.743178,66,TCP
1734275116.743179,66,TCP
1734275116.743445,2962,DATA
1734275116.743452,66,TCP
1734275116.74391,2962,DATA
1734275116.743907,66,TCP
1734275116.744496,2962,DATA
1734275116.74543,2962,DATA
1734275116.745692,66,TCP
1734275116.745907,2962,DATA
1734275116.746621,2962,DATA
1734275116.747031,2962,DATA
1734275116.748339,2962,DATA
1734275116.748277,66,TCP
1734275116.748824,2962,DATA
1734275116.749459,2962,DATA
1734275116.749976,2962,DATA
1734275116.749974,66,TCP
1734275116.750723,2962,DATA
1734275116.751172,2962,DATA
1734275116.751485,66,TCP
1734275116.751962,2962,DATA
1734275116.75233,2962,DATA
1734275116.752596,66,TCP
1734275116.752933,2962,DATA
1734275116.753659,2962,DATA
1734275116.753919,66,TCP
1734275116.754293,2962,DATA
1734275116.755493,2962,DATA
1734275116.755484,66,TCP
1734275116.756016,2962,DATA
1734275116.756881,2962,DATA
1734275116.756886,66,TCP
1734275116.757468,2962,DATA
1734275116.757978,1514,DATA
1734275116.758169,2962,DATA
1734275116.759106,2962,DATA
1734275116.758993,66,TCP
1734275116.759638,2962,DATA
1734275116.760736,2962,DATA
1734275116.761361,2962,DATA
1734275116.761304,66,TCP
1734275116.761764,2962,DATA
1734275116.761703,66,TCP
1734275116.762106,66,TCP
1734275116.762346,2962,DATA
1734275116.763013,2962,DATA
1734275116.76388,2962,DATA
1734275116.763812,66,TCP
1734275116.763813,66,TCP
1734275116.763923,66,TCP
1734275116.764246,2962,DATA
1734275116.764629,66,TCP
1734275116.764842,2962,DATA
1734275116.765365,66,TCP
1734275116.765378,2962,DATA
1734275116.765998,66,TCP
1734275116.766021,2962,DATA
1734275116.766724,2962,DATA
1734275116.766662,66,TCP
1734275116.767525,2962,DATA
1734275116.767458,66,TCP
1734275116.767984,2962,DATA
1734275116.767977,66,TCP
1734275116.768223,66,TCP
1734275116.768487,2962,DATA
1734275116.769534,2962,DATA
1734275116.769271,66,TCP
1734275116.769539,66,TCP
1734275116.770028,2962,DATA
1734275116.770586,2962,DATA
1734275116.770804,66,TCP
1734275116.770805,66,TCP
1734275116.771339,2962,DATA
1734275116.771698,2962,DATA
1734275116.7724,1514,DATA
1734275116.772394,66,TCP
1734275116.772413,66,TCP
1734275116.772735,2962,DATA
1734275116.772732,66,TCP
1734275116.773281,2962,DATA
1734275116.773285,66,TCP
1734275116.773972,2962,DATA
1734275116.774228,66,TCP
1734275116.774428,2962,DATA
1734275116.774704,66,TCP
1734275116.775257,2962,DATA
1734275116.775772,2962,DATA
1734275116.776013,66,TCP
1734275116.776252,2962,DATA
1734275116.776681,66,TCP
1734275116.776918,2962,DATA
1734275116.776922,66,TCP
1734275116.777401,66,TCP
1734275116.777414,2962,DATA
1734275116.778317,2962,DATA
1734275116.77873,2962,DATA
1734275116.779023,66,TCP
1734275116.779024,66,TCP
1734275116.779439,2962,DATA
1734275116.779698,66,TCP
1734275116.780099,2962,DATA
1734275116.780109,66,TCP
1734275116.78057,2962,DATA
1734275116.7812,2962,DATA
1734275116.781197,66,TCP
1734275116.781498,66,TCP
1734275116.781727,2962,DATA
1734275116.784163,66,TCP
1734275116.784186,2962,DATA
1734275116.784164,66,TCP
1734275116.784866,2962,DATA
1734275116.784164,66,TCP
1734275116.784165,66,TCP
1734275116.785058,66,TCP
1734275116.785333,2962,DATA
1734275116.786165,2962,DATA
1734275116.786169,66,TCP
1734275116.786427,66,TCP
1734275116.786644,2962,DATA
1734275116.787315,2962,DATA
1734275116.787562,66,TCP
1734275116.787563,66,TCP
1734275116.787815,1514,DATA
1734275116.788083,2962,DATA
1734275116.788314,66,TCP
1734275116.788747,2962,DATA
1734275116.789242,2962,DATA
1734275116.789424,66,TCP
1734275116.789625,66,TCP
1734275116.789846,2962,DATA
1734275116.791044,2962,DATA
1734275116.791058,66,TCP
1734275116.79157,2962,DATA
1734275116.791889,66,TCP
1734275116.792089,2962,DATA
1734275116.792097,66,TCP
1734275116.792655,2962,DATA
1734275116.792918,66,TCP
1734275116.793205,2962,DATA
1734275116.793562,66,TCP
1734275116.793936,2962,DATA
1734275116.795071,2962,DATA
1734275116.795014,66,TCP
1734275116.795015,66,TCP
1734275116.795294,66,TCP
1734275116.795517,2962,DATA
1734275116.796094,2962,DATA
1734275116.7961,66,TCP
1734275116.796373,66,TCP
1734275116.796821,2962,DATA
1734275116.796989,66,TCP
1734275116.797291,2962,DATA
1734275116.798651,2962,DATA
1734275116.799117,2962,DATA
1734275116.799371,66,TCP
1734275116.799372,66,TCP
1734275116.799372,66,TCP
1734275116.799622,2962,DATA
1734275116.800575,2962,DATA
1734275116.800511,66,TCP
1734275116.800512,66,TCP
1734275116.800854,66,TCP
1734275116.800868,2962,DATA
1734275116.801702,2962,DATA
1734275116.801699,66,TCP
1734275116.80201,66,TCP
1734275116.802208,2962,DATA
1734275116.802671,66,TCP
1734275116.802695,1514,DATA
1734275116.80302,2962,DATA
1734275116.803654,66,TCP
1734275116.803692,2962,DATA
1734275116.804103,66,TCP
1734275116.804247,2962,DATA
1734275116.8047,66,TCP
1734275116.804932,2962,DATA
1734275116.805577,2962,DATA
1734275116.806768,2962,DATA
1734275116.806778,66,TCP
1734275116.80685,66,TCP
1734275116.807194,2962,DATA
1734275116.806962,66,TCP
1734275116.807618,66,TCP
1734275116.807871,2962,DATA
1734275116.809167,2962,DATA
1734275116.80925,66,TCP
1734275116.809251,66,TCP
1734275116.809579,2962,DATA
1734275116.810268,2962,DATA
1734275116.810323,66,TCP
1734275116.810325,66,TCP
1734275116.810645,66,TCP
1734275116.810839,2962,DATA
1734275116.812249,2962,DATA
1734275116.812134,66,TCP
1734275116.812135,66,TCP
1734275116.81288,2962,DATA
1734275116.813238,2962,DATA
1734275116.814116,2962,DATA
1734275116.814963,2962,DATA
1734275116.81496,66,TCP
1734275116.815299,2962,DATA
1734275116.816542,2962,DATA
1734275116.816534,66,TCP
1734275116.81656,66,TCP
1734275116.816561,66,TCP
1734275116.81703,2962,DATA
1734275116.817027,66,TCP
1734275116.817524,2962,DATA
1734275116.817521,66,TCP
1734275116.818683,2962,DATA
1734275116.818681,66,TCP
1734275116.818875,66,TCP
1734275116.819025,1514,DATA
1734275116.819552,2962,DATA
1734275116.819557,66,TCP
1734275116.820132,2962,DATA
1734275116.820136,66,TCP
1734275116.820548,2962,DATA
1734275116.821127,2962,DATA
1734275116.822484,2962,DATA
1734275116.822549,66,TCP
1734275116.82255,66,TCP
1734275116.82255,66,TCP
1734275116.822845,2962,DATA
1734275116.823501,2962,DATA
1734275116.824136,2962,DATA
1734275116.824429,66,TCP
1734275116.824429,66,TCP
1734275116.82443,66,TCP
1734275116.825504,2962,DATA
1734275116.82557,66,TCP
1734275116.825863,2962,DATA
1734275116.826094,66,TCP
1734275116.826465,2962,DATA
1734275116.82719,2962,DATA
1734275116.827461,66,TCP
1734275116.827469,66,TCP
1734275116.82769,2962,DATA
1734275116.828138,66,TCP
1734275116.828338,2962,DATA
1734275116.829273,2962,DATA
1734275116.829337,66,TCP
1734275116.829338,66,TCP
1734275116.829641,2962,DATA
1734275116.8301,66,TCP
1734275116.830322,2962,DATA
1734275116.831199,2962,DATA
1734275116.83157,2962,DATA
1734275116.831853,66,TCP
1734275116.831854,66,TCP
1734275116.832298,2962,DATA
1734275116.832234,66,TCP
1734275116.832553,66,TCP
1734275116.833196,2962,DATA
1734275116.833584,2962,DATA
1734275116.833744,66,TCP
1734275116.8339,66,TCP
1734275116.834177,1514,DATA
1734275116.834458,2962,DATA
1734275116.834651,66,TCP
1734275116.835063,2962,DATA
1734275116.835249,66,TCP
1734275116.835669,2962,DATA
1734275116.835861,66,TCP
1734275116.8363,2962,DATA
1734275116.837185,2962,DATA
1734275116.83784,2962,DATA
1734275116.837848,66,TCP
1734275116.838275,2962,DATA
1734275116.83884,2962,DATA
1734275116.840773,2962,DATA
1734275116.840835,66,TCP
1734275116.840836,66,TCP
1734275116.840836,66,TCP
1734275116.84147,2962,DATA
1734275116.841529,66,TCP
1734275116.841817,2962,DATA
1734275116.84274,2962,DATA
1734275116.842749,66,TCP
1734275116.843179,2962,DATA
1734275116.843188,66,TCP
1734275116.84371,2962,DATA
1734275116.843708,66,TCP
1734275116.84431,2962,DATA
1734275116.844522,66,TCP
1734275116.844973,2962,DATA
1734275116.845307,66,TCP
1734275116.845612,2962,DATA
1734275116.84561,66,TCP
1734275116.846427,2962,DATA
1734275116.847185,2962,DATA
1734275116.847194,66,TCP
1734275116.847485,66,TCP
1734275116.847501,2962,DATA
1734275116.848359,2962,DATA
1734275116.848369,66,TCP
1734275116.848772,2962,DATA
1734275116.84878,66,TCP
1734275116.849514,1514,DATA
1734275116.849408,66,TCP
1734275116.849789,2962,DATA
1734275116.850178,66,TCP
1734275116.850369,2962,DATA
1734275116.851122,2962,DATA
1734275116.850863,66,TCP
1734275116.851513,2962,DATA
1734275116.851498,66,TCP
1734275116.85209,2962,DATA
1734275116.852744,2962,DATA
1734275116.853465,2962,DATA
1734275116.853455,66,TCP
1734275116.853457,66,TCP
1734275116.853753,66,TCP
1734275116.853986,2962,DATA
1734275116.854503,2962,DATA
1734275116.855225,2962,DATA
1734275116.855868,2962,DATA
1734275116.856054,66,TCP
1734275116.856055,66,TCP
1734275116.85632,2962,DATA
1734275116.856925,2962,DATA
1734275116.857914,2962,DATA
1734275116.857904,66,TCP
1734275116.857924,66,TCP
1734275116.857925,66,TCP
1734275116.858292,2962,DATA
1734275116.858285,66,TCP
1734275116.858942,2962,DATA
1734275116.858936,66,TCP
1734275116.859537,2962,DATA
1734275116.859798,66,TCP
1734275116.859799,66,TCP
1734275116.860127,2962,DATA
1734275116.861174,2962,DATA
1734275116.86118,66,TCP
1734275116.861691,2962,DATA
1734275116.861695,66,TCP
1734275116.862472,2962,DATA
1734275116.862477,66,TCP
1734275116.863022,2962,DATA
1734275116.863016,66,TCP
1734275116.863692,1514,DATA
1734275116.863694,2962,DATA
1734275116.863695,66,TCP
1734275116.864127,66,TCP
1734275116.864422,2962,DATA
1734275116.86464,66,TCP
1734275116.86498,2962,DATA
1734275116.865177,66,TCP
1734275116.865591,2962,DATA
1734275116.866419,2962,DATA
1734275116.866425,66,TCP
1734275116.866425,66,TCP
1734275116.86678,2962,DATA
1734275116.866773,66,TCP
1734275116.867813,2962,DATA
1734275116.867819,66,TCP
1734275116.868165,2962,DATA
1734275116.868552,66,TCP
1734275116.868552,66,TCP
1734275116.868763,2962,DATA
1734275116.869971,2962,DATA
1734275116.870341,2962,DATA
1734275116.871375,2962,DATA
1734275116.871738,2962,DATA
1734275116.872607,2962,DATA
1734275116.873182,2962,DATA
1734275116.873187,66,TCP
1734275116.873188,66,TCP
1734275116.873562,2962,DATA
1734275116.873556,66,TCP
1734275116.874579,2962,DATA
1734275116.874583,66,TCP
1734275116.874583,66,TCP
1734275116.874944,2962,DATA
1734275116.875281,66,TCP
1734275116.876037,2962,DATA
1734275116.87628,66,TCP
1734275116.876359,2962,DATA
1734275116.876737,66,TCP
1734275116.879457,2962,DATA
1734275116.879461,66,TCP
1734275116.879528,66,TCP
1734275116.879529,66,TCP
1734275116.87953,66,TCP
1734275116.879977,2962,DATA
1734275116.879915,66,TCP
1734275116.880369,66,TCP
1734275116.880382,1514,DATA
1734275116.880884,2962,DATA
1734275116.882094,2962,DATA
1734275116.882097,66,TCP
1734275116.882097,66,TCP
1734275116.882498,2962,DATA
1734275116.883158,2962,DATA
1734275116.883091,66,TCP
1734275116.883193,66,TCP
1734275116.883683,2962,DATA
1734275116.883935,66,TCP
1734275116.885151,2962,DATA
1734275116.885314,66,TCP
1734275116.885315,66,TCP
1734275116.886051,2962,DATA
1734275116.886203,66,TCP
1734275116.886764,2962,DATA
1734275116.886939,66,TCP
1734275116.886941,66,TCP
1734275116.887524,2962,DATA
1734275116.888084,2962,DATA
1734275116.889002,2962,DATA
1734275116.88881,66,TCP
1734275116.888812,66,TCP
1734275116.889798,2962,DATA
1734275116.889812,66,TCP
1734275116.890625,2962,DATA
1734275116.889814,66,TCP
1734275116.89081,66,TCP
1734275116.891526,2962,DATA
1734275116.89154,66,TCP
1734275116.892518,2962,DATA
1734275116.893879,2962,DATA
1734275116.891727,66,TCP
1734275116.894182,2962,DATA
1734275116.895568,2962,DATA
1734275116.89555,66,TCP
1734275116.895552,66,TCP
1734275116.895553,66,TCP
1734275116.895554,66,TCP
1734275116.895555,66,TCP
1734275116.895687,66,TCP
1734275116.896469,2962,DATA
1734275116.897032,2962,DATA
1734275116.897923,2962,DATA
1734275116.897618,66,TCP
1734275116.89762,66,TCP
1734275116.898519,2962,DATA
1734275116.898515,66,TCP
1734275116.898516,66,TCP
1734275116.899735,1514,DATA
1734275116.899739,2962,DATA
1734275116.899743,66,TCP
1734275116.90069,2962,DATA
1734275116.901558,2962,DATA
1734275116.901904,2962,DATA
1734275116.901911,66,TCP
1734275116.902402,66,TCP
1734275116.902404,66,TCP
1734275116.902406,66,TCP
1734275116.904138,2962,DATA
1734275116.905682,2962,DATA
1734275116.909865,66,TCP
1734275116.909911,2962,DATA
1734275116.909866,66,TCP
1734275116.909868,66,TCP
1734275116.909869,66,TCP
1734275116.90987,66,TCP
1734275116.909872,66,TCP
1734275116.909873,66,TCP
1734275116.910738,2962,DATA
1734275116.910809,66,TCP
1734275116.91081,66,TCP
1734275116.910812,66,TCP
1734275116.911522,2962,DATA
1734275116.912226,2962,DATA
1734275116.912873,2962,DATA
1734275116.913648,2962,DATA
1734275116.913464,66,TCP
1734275116.913465,66,TCP
1734275116.914378,2962,DATA
1734275116.915058,2962,DATA
1734275116.915205,66,TCP
1734275116.915207,66,TCP
1734275116.915799,2962,DATA
1734275116.91634,2962,DATA
1734275116.917426,2962,DATA
1734275116.920944,2962,DATA
1734275116.920936,66,TCP
1734275116.920937,66,TCP
1734275116.920938,66,TCP
1734275116.9218,2962,DATA
1734275116.922487,2962,DATA
1734275116.923182,2962,DATA
1734275116.924099,2962,DATA
1734275116.924775,1514,DATA
1734275116.924781,2962,DATA
1734275116.926373,2962,DATA
1734275116.925922,66,TCP
1734275116.925924,66,TCP
1734275116.925925,66,TCP
1734275116.925926,66,TCP
1734275116.925927,66,TCP
1734275116.925928,66,TCP
1734275116.927136,2962,DATA
1734275116.927827,2962,DATA
1734275116.927814,66,TCP
1734275116.927815,66,TCP
1734275116.928601,2962,DATA
1734275116.92929,2962,DATA
1734275116.929283,66,TCP
1734275116.929284,66,TCP
1734275116.929919,2962,DATA
1734275116.930484,2962,DATA
1734275116.930492,66,TCP
1734275116.931722,2962,DATA
1734275116.932489,2962,DATA
1734275116.933722,2962,DATA
1734275116.934629,2962,DATA
1734275116.935483,2962,DATA
1734275116.936321,2962,DATA
1734275116.93709,2962,DATA
1734275116.937751,2962,DATA
1734275116.938433,2962,DATA
1734275116.939949,2962,DATA
1734275116.94065,2962,DATA
1734275116.941992,2962,DATA
1734275116.943321,2962,DATA
1734275116.942151,66,TCP
1734275116.942153,66,TCP
1734275116.942154,66,TCP
1734275116.943177,66,TCP
1734275116.943179,66,TCP
1734275116.944213,2962,DATA
1734275116.944222,66,TCP
1734275116.945155,1514,DATA
1734275116.945611,2962,DATA
1734275116.945145,66,TCP
1734275116.94548,66,TCP
1734275116.946918,2962,DATA
1734275116.946765,66,TCP
1734275116.94696,66,TCP
1734275116.947836,2962,DATA
1734275116.94846,2962,DATA
1734275116.94899,2962,DATA
1734275116.949551,2962,DATA
1734275116.950564,2962,DATA
1734275116.951263,2962,DATA
1734275116.952185,2962,DATA
1734275116.951889,66,TCP
1734275116.952832,2962,DATA
1734275116.952826,66,TCP
1734275116.953537,2962,DATA
1734275116.953556,66,TCP
1734275116.954286,2962,DATA
1734275116.955082,2962,DATA
1734275116.955782,2962,DATA
1734275116.955793,66,TCP
1734275116.956394,2962,DATA
1734275116.955795,66,TCP
1734275116.955796,66,TCP
1734275116.95716,2962,DATA
1734275116.957874,2962,DATA
1734275116.958533,2962,DATA
1734275116.959235,2962,DATA
1734275116.959081,66,TCP
1734275116.959082,66,TCP
1734275116.959083,66,TCP
1734275116.95935,66,TCP
1734275116.960261,2962,DATA
1734275116.961292,2962,DATA
1734275116.961302,66,TCP
1734275116.961303,66,TCP
1734275116.961941,2962,DATA
1734275116.962743,1514,DATA
1734275116.962747,2962,DATA
1734275116.962591,66,TCP
1734275116.963385,66,TCP
1734275116.963386,66,TCP
1734275116.963435,2962,DATA
1734275116.964014,2962,DATA
1734275116.964993,2962,DATA
1734275116.964998,66,TCP
1734275116.965226,66,TCP
1734275116.966491,2962,DATA
1734275116.966876,2962,DATA
1734275116.967464,66,TCP
1734275116.967515,2962,DATA
1734275116.969561,2962,DATA
1734275116.968545,66,TCP
1734275116.969578,66,TCP
1734275116.969579,66,TCP
1734275116.970208,2962,DATA
1734275116.971079,2962,DATA
1734275116.971764,2962,DATA
1734275116.971777,66,TCP
1734275116.971778,66,TCP
1734275116.972508,2962,DATA
1734275116.973129,2962,DATA
1734275116.973858,2962,DATA
1734275116.974819,2962,DATA
1734275116.974977,66,TCP
1734275116.97523,2962,DATA
1734275116.9764,2962,DATA
1734275116.976387,66,TCP
1734275116.976389,66,TCP
1734275116.977727,2962,DATA
1734275116.983085,66,TCP
1734275116.983132,2962,DATA
1734275116.983086,66,TCP
1734275116.983087,66,TCP
1734275116.983088,66,TCP
1734275116.983089,66,TCP
1734275116.98309,66,TCP
1734275116.983091,66,TCP
1734275116.984017,2962,DATA
1734275116.984915,2962,DATA
1734275116.985068,66,TCP
1734275116.985069,66,TCP
1734275116.987459,2962,DATA
1734275116.98765,66,TCP
1734275116.987651,66,TCP
1734275116.987652,66,TCP
1734275116.987745,1514,DATA
1734275116.988655,2962,DATA
1734275116.988668,66,TCP
1734275116.989564,2962,DATA
1734275116.989574,66,TCP
1734275116.990331,2962,DATA
1734275116.991335,2962,DATA
1734275116.99255,2962,DATA
1734275116.992541,66,TCP
1734275116.992544,66,TCP
1734275116.993419,2962,DATA
1734275116.99358,66,TCP
1734275116.993581,66,TCP
1734275116.994365,2962,DATA
1734275116.995731,2962,DATA
1734275116.99667,2962,DATA
1734275116.997544,2962,DATA
1734275116.998557,2962,DATA
1734275116.998723,66,TCP
1734275116.998724,66,TCP
1734275116.998725,66,TCP
1734275116.999477,2962,DATA
1734275117.000066,2962,DATA
1734275117.001261,2962,DATA
1734275117.001196,66,TCP
1734275117.002344,2962,DATA
1734275117.003199,2962,DATA
1734275117.00332,66,TCP
1734275117.003321,66,TCP
1734275117.003322,66,TCP
1734275117.003322,66,TCP
1734275117.003522,2962,DATA
1734275117.003882,66,TCP
1734275117.004247,2962,DATA
1734275117.006046,2962,DATA
1734275117.006828,2962,DATA
1734275117.007792,2962,DATA
1734275117.008171,2962,DATA
1734275117.008844,1514,DATA
1734275117.009731,2962,DATA
1734275117.010245,2962,DATA
1734275117.010751,2962,DATA
1734275117.011934,2962,DATA
1734275117.012626,2962,DATA
1734275117.012996,4410,DATA
1734275117.014882,2962,DATA
1734275117.014856,66,TCP
1734275117.014857,66,TCP
1734275117.014858,66,TCP
1734275117.016197,4410,DATA
1734275117.016687,66,TCP
1734275117.017261,4410,DATA
1734275117.01821,4410,DATA
1734275117.019063,4410,DATA
1734275117.019072,66,TCP
1734275117.020131,4410,DATA
1734275117.020885,4410,DATA
1734275117.022026,4410,DATA
1734275117.022016,66,TCP
1734275117.022017,66,TCP
1734275117.023139,4410,DATA
1734275117.02337,66,TCP
1734275117.023767,4410,DATA
1734275117.02432,66,TCP
1734275117.024823,2962,DATA
1734275117.025007,66,TCP
1734275117.025562,1514,DATA
1734275117.025568,4410,DATA
1734275117.026637,4410,DATA
1734275117.027106,66,TCP
1734275117.027107,66,TCP
1734275117.02763,4410,DATA
1734275117.02868,4410,DATA
1734275117.02961,4410,DATA
1734275117.030436,2962,DATA
1734275117.030438,66,TCP
1734275117.030451,66,TCP
1734275117.03091,4410,DATA
1734275117.031369,66,TCP
1734275117.031819,66,TCP
1734275117.031953,4410,DATA
1734275117.032974,4410,DATA
1734275117.033305,66,TCP
1734275117.033541,66,TCP
1734275117.033739,4410,DATA
1734275117.03386,66,TCP
1734275117.034595,4410,DATA
1734275117.034601,66,TCP
1734275117.035634,2962,DATA
1734275117.03605,4410,DATA
1734275117.037853,4410,DATA
1734275117.037919,66,TCP
1734275117.03792,66,TCP
1734275117.038931,4410,DATA
1734275117.038944,66,TCP
1734275117.038945,66,TCP
1734275117.039446,66,TCP
1734275117.039677,2962,DATA
1734275117.040191,2962,DATA
1734275117.040195,66,TCP
1734275117.040796,2962,DATA
1734275117.040794,66,TCP
1734275117.041275,66,TCP
1734275117.041508,4410,DATA
1734275117.042806,4410,DATA
1734275117.042752,66,TCP
1734275117.043378,66,TCP
1734275117.043396,4410,DATA
1734275117.043898,66,TCP
1734275117.044416,1514,DATA
1734275117.044949,4410,DATA
1734275117.046762,66,TCP
1734275117.046785,4410,DATA
1734275117.046763,66,TCP
1734275117.047178,66,TCP
1734275117.047446,4410,DATA
1734275117.047681,66,TCP
1734275117.048357,4410,DATA
1734275117.048614,66,TCP
1734275117.049068,66,TCP
1734275117.049268,4410,DATA
1734275117.050417,4410,DATA
1734275117.050363,66,TCP
1734275117.050489,66,TCP
1734275117.051261,2962,DATA
1734275117.051255,66,TCP
1734275117.051674,2962,DATA
1734275117.053136,4410,DATA
1734275117.053203,66,TCP
1734275117.05397,4410,DATA
1734275117.054216,66,TCP
1734275117.055075,4410,DATA
1734275117.055193,66,TCP
1734275117.055556,66,TCP
1734275117.055789,4410,DATA
1734275117.056379,66,TCP
1734275117.056698,4410,DATA
1734275117.057525,4410,DATA
1734275117.058029,66,TCP
1734275117.058944,4410,DATA
1734275117.058948,66,TCP
1734275117.059079,66,TCP
1734275117.059151,66,TCP
1734275117.059828,4410,DATA
1734275117.061549,4410,DATA
1734275117.061911,66,TCP
1734275117.061912,66,TCP
1734275117.061913,66,TCP
1734275117.062323,4410,DATA
1734275117.062332,66,TCP
1734275117.063589,4410,DATA
1734275117.063659,66,TCP
1734275117.064011,66,TCP
1734275117.064251,4410,DATA
1734275117.064624,66,TCP
1734275117.065275,4410,DATA
1734275117.065734,66,TCP
1734275117.066062,4410,DATA
1734275117.066565,66,TCP
1734275117.067982,4410,DATA
1734275117.068337,66,TCP
1734275117.068637,4410,DATA
1734275117.069287,66,TCP
1734275117.069615,4410,DATA
1734275117.070321,66,TCP
1734275117.070438,4410,DATA
1734275117.071179,66,TCP
1734275117.071378,4410,DATA
1734275117.071942,66,TCP
1734275117.072818,4410,DATA
1734275117.073176,66,TCP
1734275117.07382,2962,DATA
1734275117.074175,4410,DATA
1734275117.074424,66,TCP
1734275117.075671,4410,DATA
1734275117.076599,4410,DATA
1734275117.077119,66,TCP
1734275117.077191,4410,DATA
1734275117.077595,66,TCP
1734275117.077596,66,TCP
1734275117.078248,4410,DATA
1734275117.079262,4410,DATA
1734275117.079199,66,TCP
1734275117.079552,66,TCP
1734275117.07998,4410,DATA
1734275117.081227,4410,DATA
1734275117.081164,66,TCP
1734275117.081539,66,TCP
1734275117.081919,4410,DATA
1734275117.08331,4410,DATA
1734275117.083375,66,TCP
1734275117.083376,66,TCP
1734275117.083965,4410,DATA
1734275117.084234,66,TCP
1734275117.085116,4410,DATA
1734275117.085596,66,TCP
1734275117.085804,1514,DATA
1734275117.085994,66,TCP
1734275117.086219,4410,DATA
1734275117.086684,66,TCP
1734275117.087149,4410,DATA
1734275117.088244,4410,DATA
1734275117.088249,66,TCP
1734275117.089589,4410,DATA
1734275117.089595,66,TCP
1734275117.089596,66,TCP
1734275117.090121,66,TCP
1734275117.090389,4410,DATA
1734275117.091648,4410,DATA
1734275117.091528,66,TCP
1734275117.091982,66,TCP
1734275117.092621,4410,DATA
1734275117.092628,66,TCP
1734275117.09331,4410,DATA
1734275117.094223,2962,DATA
1734275117.094353,66,TCP
1734275117.095328,4410,DATA
1734275117.095389,66,TCP
1734275117.09649,4410,DATA
1734275117.096497,66,TCP
1734275117.097101,66,TCP
1734275117.097118,4410,DATA
1734275117.098687,2962,DATA
1734275117.098754,66,TCP
1734275117.098755,66,TCP
1734275117.099047,4410,DATA
1734275117.100088,4410,DATA
1734275117.100439,66,TCP
1734275117.100451,66,TCP
1734275117.102646,66,TCP
1734275117.102659,2962,DATA
1734275117.10297,4410,DATA
1734275117.102646,66,TCP
1734275117.103398,66,TCP
1734275117.103987,4410,DATA
1734275117.105069,4410,DATA
1734275117.10501,66,TCP
1734275117.105011,66,TCP
1734275117.10596,4410,DATA
